Cmdline: /system/bin/simpleperf record --app com.ps2x.runner --add-meta-info app_type=profileable --in-app --tracepoint-events /data/local/tmp/tracepoint_events --out-fd 3 --stop-signal-fd 4 -g --duration 30
Arch: arm64
Event: cpu-cycles (type 0, config 0)
Samples: 600515
Event count: 451006521975

Overhead  Command          Symbol
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d89040]
0.01%     GsWorker         libvulkan_freedreno.so[+aee2e0]
0.01%     GsWorker         libvulkan_freedreno.so[+afe2f0]
0.01%     GsWorker         libvulkan_freedreno.so[+af0bc8]
0.01%     GsWorker         libvulkan_freedreno.so[+b9c6d8]
0.01%     GsWorker         libvulkan_freedreno.so[+c65ce8]
0.01%     GsWorker         libvulkan_freedreno.so[+c66838]
0.01%     GsWorker         libvulkan_freedreno.so[+bb4fa8]
0.01%     GsWorker         libvulkan_freedreno.so[+c65aac]
0.01%     GsWorker         libvulkan_freedreno.so[+b68958]
0.01%     GameThread       scudo::HybridMutex::tryLock()
0.01%     GsWorker         libvulkan_freedreno.so[+c65ab8]
0.01%     GsWorker         libvulkan_freedreno.so[+b4b8e0]
0.01%     GsWorker         libvulkan_freedreno.so[+b489cc]
0.01%     GsWorker         libvulkan_freedreno.so[+c643c8]
0.01%     GsWorker         libvulkan_freedreno.so[+b46408]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f06d0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0a90(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b47414]
0.01%     GsWorker         libvulkan_freedreno.so[+ae6338]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0a68(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c659c0]
0.01%     GsWorker         libvulkan_freedreno.so[+ae62fc]
0.01%     GsWorker         libvulkan_freedreno.so[+bb4f50]
0.01%     GsWorker         libvulkan_freedreno.so[+c3f5d0]
0.01%     GsWorker         libvulkan_freedreno.so[+b89b08]
0.01%     GsWorker         libvulkan_freedreno.so[+c38bd8]
0.01%     GsWorker         ParallelGS::GSInterface::gif_transfer(unsigned int, void const*, unsigned long)
0.01%     GsWorker         libvulkan_freedreno.so[+b4544c]
0.01%     GameThread       VU1RecompImage<12499688582289950957ul>::f14d8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f09d0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b6c35c]
0.01%     GsWorker         libvulkan_freedreno.so[+c6509c]
0.01%     GsWorker         libvulkan_freedreno.so[+bcd3f4]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c210]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f09b0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b6c37c]
0.01%     GsWorker         libvulkan_freedreno.so[+b8887c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d224]
0.01%     GsWorker         libvulkan_freedreno.so[+ab06d0]
0.01%     GsWorker         libvulkan_freedreno.so[+b48870]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d10]
0.01%     GsWorker         libvulkan_freedreno.so[+b7a9c4]
0.01%     GsWorker         libvulkan_freedreno.so[+bcbd88]
0.01%     GsWorker         libvulkan_freedreno.so[+bb3a24]
0.01%     GsWorker         libvulkan_freedreno.so[+bcc464]
0.01%     GsWorker         libvulkan_freedreno.so[+c65934]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d00]
0.01%     GsWorker         pthread_mutex_unlock
0.01%     GameThread       VU1RecompImage<12499688582289950957ul>::f14b8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+bb38dc]
0.01%     GsWorker         libvulkan_freedreno.so[+c61250]
0.01%     GsWorker         libvulkan_freedreno.so[+b6b95c]
0.01%     GsWorker         libvulkan_freedreno.so[+b6baa4]
0.01%     GsWorker         libvulkan_freedreno.so[+b9b430]
0.01%     GsWorker         libvulkan_freedreno.so[+b45994]
0.01%     GameThread       VU1RecompImage<17692172933381506641ul>::f0ac8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b6be6c]
0.01%     GsWorker         libvulkan_freedreno.so[+c28960]
0.01%     GsWorker         libvulkan_freedreno.so[+ae63b4]
0.01%     GsWorker         libvulkan_freedreno.so[+b40ce0]
0.01%     GsWorker         libvulkan_freedreno.so[+bcc484]
0.01%     GsWorker         libvulkan_freedreno.so[+b64d8c]
0.01%     GsWorker         libvulkan_freedreno.so[+b85cd0]
0.01%     GsWorker         libvulkan_freedreno.so[+c27504]
0.01%     GsWorker         libvulkan_freedreno.so[+bcacc8]
0.01%     GsWorker         libvulkan_freedreno.so[+c64b70]
0.01%     GsWorker         libvulkan_freedreno.so[+c65944]
0.01%     GsWorker         __aarch64_ldadd8_relax
0.01%     GsWorker         libvulkan_freedreno.so[+c65974]
0.01%     GsWorker         libvulkan_freedreno.so[+aed1e0]
0.01%     GameThread       sub_003921F0_0x3921f0(unsigned char*, R5900Context*, PS2Runtime*)
0.01%     GsWorker         libvulkan_freedreno.so[+b86360]
0.01%     GameThread       VU1RecompImage<17692172933381506641ul>::f2ea8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c659bc]
0.01%     GsWorker         libvulkan_freedreno.so[+c41794]
0.01%     GameThread       VU1RecompImage<12499688582289950957ul>::f14c8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+af9744]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0a98(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b40cf8]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0b0]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c5c]
0.01%     GsWorker         libvulkan_freedreno.so[+b862b0]
0.01%     GsWorker         libvulkan_freedreno.so[+ab1774]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d40]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c690]
0.01%     GsWorker         libvulkan_freedreno.so[+c60310]
0.01%     GameThread       VU1RecompImage<17692172933381506641ul>::f30d8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b40da0]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a40]
0.01%     GsWorker         libvulkan_freedreno.so[+ab1780]
0.01%     GsWorker         ParallelGS::triangle_is_parallelogram_candidate(ParallelGS::VertexPosition const*, ParallelGS::VertexAttribute const*, muglm::tvec2<int> const&, muglm::tvec2<int> const&, ParallelGS::PRIMBits const&, muglm::tvec3<int>&)
0.01%     com.ps2x.runner  !!!0000!58c4cf89d3544eaf0d40972d4ff12d!a9ee82cd83!
0.01%     GsWorker         libvulkan_freedreno.so[+c38f68]
0.01%     GsWorker         libvulkan_freedreno.so[+c3ac08]
0.01%     GsWorker         libvulkan_freedreno.so[+b41990]
0.01%     GsWorker         libvulkan_freedreno.so[+c652d4]
0.01%     GsWorker         libvulkan_freedreno.so[+c65ad8]
0.01%     GsWorker         libvulkan_freedreno.so[+c5f734]
0.01%     GsWorker         libvulkan_freedreno.so[+c1c674]
0.01%     GsWorker         libvulkan_freedreno.so[+c603d0]
0.01%     GsWorker         libvulkan_freedreno.so[+c6599c]
0.01%     GameThread       void std::__ndk1::__introsort<std::__ndk1::_ClassicAlgPolicy, EeScheduler::publishSnapshot()::$_1&, EeSemaphoreSnapshot*, false>(EeSemaphoreSnapshot*, EeSemaphoreSnapshot*, EeScheduler::publishSnapshot()::$_1&, std::__ndk1::iterator_traits<EeSemaphoreSnapshot*>::difference_type, bool)
0.01%     GsWorker         libvulkan_freedreno.so[+aee300]
0.01%     GsWorker         libvulkan_freedreno.so[+c65208]
0.01%     GsWorker         libvulkan_freedreno.so[+c3ab5c]
0.01%     GsWorker         libvulkan_freedreno.so[+b4888c]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f09b8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+bae3e8]
0.01%     GsWorker         libvulkan_freedreno.so[+c44118]
0.01%     GsWorker         libvulkan_freedreno.so[+b40ce8]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f09c0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+ab04cc]
0.01%     GsWorker         libvulkan_freedreno.so[+add970]
0.01%     GsWorker         libvulkan_freedreno.so[+a9f778]
0.01%     GsWorker         libvulkan_freedreno.so[+aecec0]
0.01%     GameThread       vsnprintf
0.01%     GsWorker         libvulkan_freedreno.so[+b81ee0]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a9c]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0a88(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c63768]
0.01%     GameThread       sub_0022A830_0x22a830(unsigned char*, R5900Context*, PS2Runtime*)
0.01%     GsWorker         libvulkan_freedreno.so[+ab84f4]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0cc]
0.01%     GsWorker         libvulkan_freedreno.so[+b4892c]
0.01%     GsWorker         libvulkan_freedreno.so[+c28d24]
0.01%     GsWorker         pthread_mutex_lock
0.01%     GsWorker         libvulkan_freedreno.so[+ab84e8]
0.01%     GsWorker         libvulkan_freedreno.so[+add99c]
0.01%     GsWorker         libvulkan_freedreno.so[+bae400]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04b8]
0.01%     GsWorker         libvulkan_freedreno.so[+b48484]
0.01%     GsWorker         libvulkan_freedreno.so[+c5658c]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04dc]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d318]
0.01%     GsWorker         libvulkan_freedreno.so[+c6534c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65218]
0.01%     GsWorker         libvulkan_freedreno.so[+b4b7e4]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a14]
0.01%     GsWorker         void ParallelGS::GSInterface::packed_STQRGBAXYZ<true, (ParallelGS::PRIMType)4, 1>(void const*, unsigned int)
0.01%     com.ps2x.runner  [kernel.kallsyms][+ffffffe760a277ec]
0.01%     GsWorker         libvulkan_freedreno.so[+c65990]
0.01%     GsWorker         libvulkan_freedreno.so[+c65aa8]
0.01%     GsWorker         libvulkan_freedreno.so[+b6bfac]
0.01%     GsWorker         libvulkan_freedreno.so[+ab1790]
0.01%     GsWorker         libvulkan_freedreno.so[+aecefc]
0.01%     GsWorker         libvulkan_freedreno.so[+b419c8]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe761a5db58]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0720(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b7a028]
0.01%     GsWorker         libvulkan_freedreno.so[+b46948]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d80]
0.01%     GsWorker         libvulkan_freedreno.so[+b3cac0]
0.01%     GsWorker         libvulkan_freedreno.so[+b6a63c]
0.01%     GsWorker         libvulkan_freedreno.so[+b482d0]
0.01%     GsWorker         libvulkan_freedreno.so[+ae633c]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d3e0]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d48]
0.01%     GameThread       sub_00362DE8_0x362de8(unsigned char*, R5900Context*, PS2Runtime*)
0.01%     GsWorker         libvulkan_freedreno.so[+c17070]
0.01%     GsWorker         libvulkan_freedreno.so[+c64b94]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c1d0]
0.01%     GsWorker         libvulkan_freedreno.so[+b40be0]
0.01%     GsWorker         libvulkan_freedreno.so[+b415a0]
0.01%     GsWorker         libvulkan_freedreno.so[+afcb0c]
0.01%     GsWorker         libvulkan_freedreno.so[+b6d5ac]
0.01%     GsWorker         __vfprintf
0.01%     GsWorker         libvulkan_freedreno.so[+c65bf0]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a0c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65b48]
0.01%     GsWorker         libvulkan_freedreno.so[+c41690]
0.01%     GsWorker         libvulkan_freedreno.so[+b6b840]
0.01%     GsWorker         libvulkan_freedreno.so[+c60314]
0.01%     GsWorker         libvulkan_freedreno.so[+c659dc]
0.01%     GsWorker         libvulkan_freedreno.so[+b47284]
0.01%     GsWorker         libvulkan_freedreno.so[+c60714]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b3c]
0.01%     GsWorker         libvulkan_freedreno.so[+b487c0]
0.01%     GsWorker         libvulkan_freedreno.so[+c440a4]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d70f00]
0.01%     GsWorker         libvulkan_freedreno.so[+c659a0]
0.01%     GsWorker         libvulkan_freedreno.so[+c60a00]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f04d0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b40f48]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c1c8]
0.01%     GsWorker         libvulkan_freedreno.so[+bd1784]
0.01%     GsWorker         libvulkan_freedreno.so[+b79bd8]
0.01%     GsWorker         libvulkan_freedreno.so[+b8626c]
0.01%     GsWorker         libvulkan_freedreno.so[+b789e4]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b38]
0.01%     GsWorker         libvulkan_freedreno.so[+ab340c]
0.01%     GsWorker         libvulkan_freedreno.so[+c174bc]
0.01%     GsWorker         libvulkan_freedreno.so[+ae467c]
0.01%     GameThread       VU1Interpreter::queueVfWrite(unsigned char, unsigned char, float const*, unsigned int)
0.01%     GsWorker         libvulkan_freedreno.so[+b6c4ec]
0.01%     GsWorker         libvulkan_freedreno.so[+c657a4]
0.01%     GsWorker         __emutls_get_address
0.01%     GsWorker         libvulkan_freedreno.so[+c60320]
0.01%     GsWorker         libvulkan_freedreno.so[+c659b0]
0.01%     GsWorker         libvulkan_freedreno.so[+ab8228]
0.01%     GsWorker         libvulkan_freedreno.so[+bd0b5c]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c364]
0.01%     GsWorker         libvulkan_freedreno.so[+b7f4c8]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c5fc]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0bc]
0.01%     GsWorker         libvulkan_freedreno.so[+b40fec]
0.01%     GsWorker         libvulkan_freedreno.so[+c6532c]
0.01%     GameThread       VU1Interpreter::queueClip(unsigned int)
0.01%     GsWorker         libvulkan_freedreno.so[+c6531c]
0.01%     GsWorker         libvulkan_freedreno.so[+b40d18]
0.01%     GameThread       scudo::HybridMutex::unlock()
0.01%     GsWorker         libvulkan_freedreno.so[+c65adc]
0.01%     GsWorker         libvulkan_freedreno.so[+c63288]
0.01%     GsWorker         libvulkan_freedreno.so[+bcbe68]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760d35238]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c34c]
0.01%     GsWorker         libvulkan_freedreno.so[+af2704]
0.01%     GsWorker         libvulkan_freedreno.so[+c606fc]
0.01%     GsWorker         libvulkan_freedreno.so[+c632b4]
0.01%     GsWorker         libvulkan_freedreno.so[+c198fc]
0.01%     GsWorker         libvulkan_freedreno.so[+b489f8]
0.01%     GameThread       VU1RecompImage<17692172933381506641ul>::f2a68(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+ae6550]
0.01%     GsWorker         libvulkan_freedreno.so[+ab06a4]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0a60(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c65b7c]
0.01%     GsWorker         libvulkan_freedreno.so[+b79f1c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65d0c]
0.01%     GsWorker         libvulkan_freedreno.so[+bcacc4]
0.01%     GameThread       VU1RecompImage<62934506637816249ul>::f0628(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c417bc]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760aed210]
0.01%     GsWorker         libvulkan_freedreno.so[+c1738c]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04d0]
0.01%     GsWorker         libvulkan_freedreno.so[+b489b4]
0.01%     GsWorker         libvulkan_freedreno.so[+bcfba4]
0.01%     GsWorker         libvulkan_freedreno.so[+ae67ec]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d020]
0.01%     GsWorker         libvulkan_freedreno.so[+b86294]
0.01%     GsWorker         libvulkan_freedreno.so[+c441c0]
0.01%     GsWorker         libvulkan_freedreno.so[+c65228]
0.01%     GsWorker         libvulkan_freedreno.so[+b68940]
0.01%     GameThread       VU1RecompImage<12499688582289950957ul>::f14b0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c606d4]
0.01%     GsWorker         libvulkan_freedreno.so[+ab8138]
0.01%     GsWorker         libvulkan_freedreno.so[+af0bd8]
0.01%     GsWorker         libvulkan_freedreno.so[+b46d50]
0.01%     GameThread       GS::processGIFPacket(unsigned char const*, unsigned int)
0.01%     GsWorker         libvulkan_freedreno.so[+c631b4]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d338]
0.01%     GsWorker         libvulkan_freedreno.so[+c258ac]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f7c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c60]
0.01%     GsWorker         libvulkan_freedreno.so[+b4889c]
0.01%     GsWorker         libvulkan_freedreno.so[+bb3884]
0.01%     GsWorker         libvulkan_freedreno.so[+c60674]
0.01%     GsWorker         libvulkan_freedreno.so[+b41590]
0.01%     GsWorker         libvulkan_freedreno.so[+ab848c]
0.01%     GsWorker         libvulkan_freedreno.so[+ab04c0]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c4bc]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760b46310]
0.01%     GsWorker         libvulkan_freedreno.so[+c63294]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a90]
0.01%     GsWorker         libvulkan_freedreno.so[+b47d38]
0.01%     GsWorker         libvulkan_freedreno.so[+c1f264]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f05b8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c5f9e0]
0.01%     GsWorker         libvulkan_freedreno.so[+ab8180]
0.01%     GsWorker         libvulkan_freedreno.so[+c64e28]
0.01%     GsWorker         libvulkan_freedreno.so[+b7f4d8]
0.01%     GsWorker         libvulkan_freedreno.so[+c3b3ec]
0.01%     GsWorker         libvulkan_freedreno.so[+b484b4]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0a50(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b46d60]
0.01%     GsWorker         libvulkan_freedreno.so[+a96c60]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f78]
0.01%     GsWorker         libvulkan_freedreno.so[+b484a0]
0.01%     GsWorker         libvulkan_freedreno.so[+b7a95c]
0.01%     GsWorker         libvulkan_freedreno.so[+c60324]
0.01%     GsWorker         libvulkan_freedreno.so[+c60730]
0.01%     GsWorker         libvulkan_freedreno.so[+b8c938]
0.01%     GsWorker         libvulkan_freedreno.so[+bd1b70]
0.01%     GsWorker         libvulkan_freedreno.so[+b46d84]
0.01%     GsWorker         libvulkan_freedreno.so[+b40e8c]
0.01%     GsWorker         scudo::getMonotonicTimeFast()
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f04d8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c1e63c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c50]
0.01%     GsWorker         libvulkan_freedreno.so[+b487f8]
0.01%     GsWorker         libvulkan_freedreno.so[+b47d10]
0.01%     GsWorker         libvulkan_freedreno.so[+c6597c]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c5ec]
0.01%     GsWorker         libvulkan_freedreno.so[+c44110]
0.01%     GsWorker         libvulkan_freedreno.so[+b46390]
0.01%     GsWorker         libvulkan_freedreno.so[+b40f54]
0.01%     GsWorker         libvulkan_freedreno.so[+aa12d8]
0.01%     GsWorker         libvulkan_freedreno.so[+c65940]
0.01%     GsWorker         [kernel.kallsyms][+ffffffe760dd7868]
0.01%     GsWorker         libvulkan_freedreno.so[+ab68b0]
0.01%     GsWorker         libvulkan_freedreno.so[+b6b954]
0.01%     GsWorker         libvulkan_freedreno.so[+b4730c]
0.01%     GsWorker         libvulkan_freedreno.so[+ab1784]
0.01%     GsWorker         libvulkan_freedreno.so[+b7cdb8]
0.01%     GsWorker         libvulkan_freedreno.so[+b78a8c]
0.01%     GsWorker         libvulkan_freedreno.so[+b48508]
0.01%     GsWorker         libvulkan_freedreno.so[+c659cc]
0.01%     GsWorker         libvulkan_freedreno.so[+c1cc00]
0.01%     GsWorker         libvulkan_freedreno.so[+b79f64]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0aa0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+ab8488]
0.01%     GsWorker         libvulkan_freedreno.so[+b41014]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c5e4]
0.01%     GameThread       VU1RecompImage<17692172933381506641ul>::f3110(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c658e8]
0.01%     GsWorker         libvulkan_freedreno.so[+b47408]
0.01%     GsWorker         libvulkan_freedreno.so[+c6071c]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b5c]
0.01%     GsWorker         libvulkan_freedreno.so[+bcab04]
0.01%     GsWorker         libvulkan_freedreno.so[+c1750c]
0.01%     GsWorker         libvulkan_freedreno.so[+c17b80]
0.01%     GsWorker         libvulkan_freedreno.so[+b48504]
0.01%     GsWorker         libvulkan_freedreno.so[+c65c64]
0.01%     GsWorker         libvulkan_freedreno.so[+b46460]
0.01%     GsWorker         libvulkan_freedreno.so[+c659ac]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a04]
0.01%     GsWorker         libvulkan_freedreno.so[+c1d0a8]
0.01%     GsWorker         libvulkan_freedreno.so[+bd0b60]
0.01%     GameThread       PS2Memory::write128(unsigned int, __Int64x2_t)
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f05d0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+bc9c68]
0.01%     GsWorker         libvulkan_freedreno.so[+c65d04]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0540(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+a9ddec]
0.01%     GsWorker         libvulkan_freedreno.so[+bb38a8]
0.01%     GsWorker         libvulkan_freedreno.so[+b862c8]
0.01%     GsWorker         libvulkan_freedreno.so[+c429a8]
0.01%     AAudio_1         (anonymous namespace)::audioCallback(void*, unsigned int)
0.01%     GsWorker         libvulkan_freedreno.so[+b40ed8]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c5cc]
0.01%     GsWorker         libvulkan_freedreno.so[+c65a94]
0.01%     GsWorker         ParallelGS::compute_page_rect(unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int, unsigned int)
0.01%     GsWorker         libvulkan_freedreno.so[+b48aa8]
0.01%     GsWorker         libvulkan_freedreno.so[+ab8214]
0.01%     GsWorker         libvulkan_freedreno.so[+c6598c]
0.01%     GsWorker         libvulkan_freedreno.so[+ae9038]
0.01%     GsWorker         libvulkan_freedreno.so[+c3fbe8]
0.01%     AAudio_1         ma_linear_resampler_process_pcm_frames
0.01%     GsWorker         libvulkan_freedreno.so[+c631c8]
0.01%     GsWorker         libvulkan_freedreno.so[+c6596c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65cf0]
0.01%     GsWorker         libvulkan_freedreno.so[+c60718]
0.01%     GsWorker         libvulkan_freedreno.so[+ae6334]
0.01%     GsWorker         libvulkan_freedreno.so[+aebba8]
0.01%     GsWorker         libvulkan_freedreno.so[+ab849c]
0.01%     GsWorker         libvulkan_freedreno.so[+c3a258]
0.01%     GsWorker         libvulkan_freedreno.so[+c659e0]
0.01%     GsWorker         libvulkan_freedreno.so[+b6c348]
0.01%     GsWorker         libvulkan_freedreno.so[+c65968]
0.01%     GsWorker         libvulkan_freedreno.so[+b98018]
0.01%     GsWorker         libvulkan_freedreno.so[+b4100c]
0.01%     GsWorker         libvulkan_freedreno.so[+c65ac8]
0.01%     GsWorker         libvulkan_freedreno.so[+ae4684]
0.01%     GsWorker         libvulkan_freedreno.so[+bb4f98]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0a80(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c1d4c8]
0.01%     GsWorker         libvulkan_freedreno.so[+b47314]
0.01%     GameThread       VU1RecompImage<17692172933381506641ul>::f2ea0(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+ab8494]
0.01%     GsWorker         libvulkan_freedreno.so[+c1752c]
0.01%     GameThread       __gxx_personality_v0
0.01%     GsWorker         libvulkan_freedreno.so[+b48a68]
0.01%     GsWorker         libvulkan_freedreno.so[+b85668]
0.01%     GsWorker         libvulkan_freedreno.so[+b6b964]
0.01%     GsWorker         libvulkan_freedreno.so[+c1743c]
0.01%     GsWorker         libvulkan_freedreno.so[+b40bdc]
0.01%     GsWorker         libvulkan_freedreno.so[+ae4e04]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f0a20(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+aed14c]
0.01%     GsWorker         libvulkan_freedreno.so[+ac0b3c]
0.01%     GameThread       VU1RecompImage<11917748289753363281ul>::f04e8(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+b85dbc]
0.01%     GsWorker         libvulkan_freedreno.so[+b46884]
0.01%     GameThread       VU1RecompImage<17692172933381506641ul>::f3108(VU1Interpreter&, VU1Interpreter::RunContext&)
0.01%     GsWorker         libvulkan_freedreno.so[+c5f644]
0.01%     GsWorker         libvulkan_freedreno.so[+c35d48]
0.01%     GsWorker         libvulkan_freedreno.so[+ab8160]
0.01%     GsWorker         libvulkan_freedreno.so[+c176ac]
0.01%     GsWorker         libvulkan_freedreno.so[+c60384]
0.01%     GsWorker         libvulkan_freedreno.so[+b48474]
0.01%     GsWorker         libvulkan_freedreno.so[+c60788]
0.01%     GsWorker         libvulkan_freedreno.so[+b48a40]
0.01%     GsWorker         libvulkan_freedreno.so[+b47d24]
0.01%     GameThread       __vsnprintf_chk
0.01%     GsWorker         libvulkan_freedreno.so[+c659d0]
0.01%     GameThread       std::__ndk1::deque<GsCommand, std::__ndk1::allocator<GsCommand>>::push_back(GsCommand&&)
0.01%     GsWorker         libvulkan_freedreno.so[+b6c504]
0.01%     GsWorker         libvulkan_freedreno.so[+b7f588]
0.01%     GsWorker         libvulkan_freedreno.so[+c38f6c]
